"cue","response","AFSS"
"horse","groom",29
"horse","cook",29
"horse","slap",29
"horse","buy",29
"horse","sell",29
"horse","trade",29
"horse","support",29
"horse","turn",29
"horse","wash",29
"horse","brush",29
"horsefly","enjoy",17
"horsefly","leave",17
"horsefly","look",17
"horsefly","squash",17
"horsefly","chase",17
"horsefly","bite",17
"horsefly","fly",17
"horsefly","kill",17
"horsefly","swat",17
"horsefly","feed",17
"horsefly","catch",17
"horsefly","watch",17
"horsefly","hear",17
"horsefly","smash",17
"horsefly","crush",17
"horsefly","punch",17
"horsefly","blow",17
"horseman","ride",13
"horseman","jump",13
"horseman","run",13
"horseman","hail",13
"horseman","send",13
"horseman","move",13
"horseman","talk",13
"horseman","ask",13
"horseman","order",13
"horseman","employ",13
"horseman","feed",13
"horseman","pay",13
"horseman","watch",13
"horseradish","cook",11
"horseradish","garnish",11
"horseradish","season",11
"horseradish","eat",11
"horseradish","wash",11
"horseradish","plant",11
"horseradish","harvest",11
"horseradish","decorate",11
"horseradish","prepare",11
"horseradish","grow",11
"horseradish","enjoy",11
"horseshoe","play",12
"horseshoe","protect",12
"horseshoe","weight",12
"horseshoe","weapon",12
"horseshoe","hold",12
"horseshoe","stamp",12
"horseshoe","fit",12
"horseshoe","make",12
"horseshoe","wear",12
"horseshoe","replace",12
"horseshoe","throw",12
"horseshoe","luck",12
"horsewhip","sound",8
"horsewhip","speed",8
"horsewhip","punish",8
"horsewhip","noise",8
"horsewhip","crack",8
"horsewhip","bin",8
"horsewhip","whip",8
"horsewhip","display",8
"hose","water",14
"hose","clean",14
"hose","spray",14
"hose","mend",14
"hose","buy",14
"hose","roll",14
"hose","coil",14
"hose","tie",14
"hose","turn on",14
"hose","wash",14
"hose","fill",14
"hose","sell",14
"hose","assemble",14
"hose","cool",14
"hostel","sleep",20
"hostel","protect",20
"hostel","stay",20
"hostel","store",20
"hostel","visit",20
"hostel","choose",20
"hostel","pick",20
"hostel","exist",20
"hostel","meet",20
"hostel","live",20
"hostel","clean",20
"hostel","pay",20
"hostel","attend",20
"hostel","check",20
"hostel","employ",20
"hostel","safety",20
"hostel","shelter",20
"hostel","rent",20
"hostel","buy",20
"hostel","review",20
"hostess","present",16
"hostess","manage",16
"hostess","host",16
"hostess","assist",16
"hostess","pander",16
"hostess","compliment",16
"hostess","talk",16
"hostess","ask",16
"hostess","polite",16
"hostess","kind",16
"hostess","serve",16
"hostess","greet",16
"hostess","speak",16
"hostess","accept",16
"hostess","respect",16
"hostess","thank",16
"hotel","sleep",10
"hotel","eat",10
"hotel","visit",10
"hotel","enjoy",10
"hotel","room service",10
"hotel","party",10
"hotel","conference",10
"hotel","food",10
"hotel","hold",10
"hotel","hide",10
"hotplate","warm",8
"hotplate","enjoy",8
"hotplate","cook",8
"hotplate","heat",8
"hotplate","tea",8
"hotplate","serve",8
"hotplate","clean",8
"hotplate","food",8
"hound","race",24
"hound","walk",24
"hound","pet",24
"hound","scare",24
"hound","attack",24
"hound","hunt",24
"hound","chase",24
"hound","guard",24
"hound","save",24
"hound","train",24
"hound","hug",24
"hound","photograph",24
"hound","tell",24
"hound","feed",24
"hound","protect",24
"hound","companion",24
"hound","seek",24
"hound","eat",24
"hound","annoy",24
"hound","stroke",24
"hound","love",24
"hound","talk",24
"hound","security",24
"hound","guide",24
"hourglass","turn over",10
"hourglass","pick up",10
"hourglass","time",10
"hourglass","ornament",10
"hourglass","timer",10
"hourglass","decorate",10
"hourglass","break",10
"hourglass","weight",10
"hourglass","doorstop",10
"hourglass","count",10
"house","live",33
"house","sell",33
"house","ruin",33
"house","mend",33
"house","invite",33
"house","paint",33
"house","design",33
"house","develop",33
"house","forget",33
"house","decorate",33
"house","co-habitate",33
"house","renovate",33
"house","farm",33
"house","defense",33
"house","warm",33
"house","dry",33
"house","raise",33
"house","party",33
"house","hide",33
"house","brothel",33
"house","heat",33
"house","cool",33
"house","grow",33
"house","give",33
"house","pay",33
"house","rent",33
"house","clean",33
"house","safety",33
"house","shelter",33
"house","host",33
"house","store",33
"house","sleep",33
"house","protect",33
"houseboat","ride",16
"houseboat","sell",16
"houseboat","vacation",16
"houseboat","live",16
"houseboat","boat",16
"houseboat","party",16
"houseboat","sail",16
"houseboat","cook",16
"houseboat","clean",16
"houseboat","heat",16
"houseboat","travel",16
"houseboat","sleep",16
"houseboat","transport",16
"houseboat","dive",16
"houseboat","store",16
"houseboat","shelter",16
"houseboy","clean",6
"houseboy","feed",6
"houseboy","serve",6
"houseboy","mow",6
"houseboy","cook",6
"houseboy","referee",6
"housecoat","wear",12
"housecoat","sell",12
"housecoat","warm",12
"housecoat","dry",12
"housecoat","blanket",12
"housecoat","repair",12
"housecoat","wash",12
"housecoat","buy",12
"housecoat","hang",12
"housecoat","clean",12
"housecoat","burn",12
"housecoat","rip",12
"housefly","swat",15
"housefly","kill",15
"housefly","trap",15
"housefly","watch",15
"housefly","feed",15
"housefly","count",15
"housefly","observe",15
"housefly","research",15
"housefly","test",15
"housefly","bait",15
"housefly","entertain",15
"housefly","annoy",15
"housefly","eat",15
"housefly","catch",15
"housefly","follow",15
"housekeeper","talk",14
"housekeeper","clean",14
"housekeeper","cook",14
"housekeeper","wash",14
"housekeeper","chore",14
"housekeeper","shop",14
"housekeeper","friend",14
"housekeeper","employ",14
"housekeeper","organize",14
"housekeeper","aid",14
"housekeeper","help",14
"housekeeper","run",14
"housekeeper","food",14
"housekeeper","work",14
"housemaid","clean",13
"housemaid","wash",13
"housemaid","cook",13
"housemaid","serve",13
"housemaid","irone",13
"housemaid","housework",13
"housemaid","teach",13
"housemaid","speak",13
"housemaid","thank",13
"housemaid","ask",13
"housemaid","describe",13
"housemaid","hire",13
"housemaid","leave",13
"housewife","cook",19
"housewife","clean",19
"housewife","childcare",19
"housewife","talk",19
"housewife","play",19
"housewife","appreciate",19
"housewife","thank",19
"housewife","respect",19
"housewife","revere",19
"housewife","enjoy",19
"housewife","help",19
"housewife","care",19
"housewife","love",19
"housewife","travel",19
"housewife","wash",19
"housewife","irone",19
"housewife","share",19
"housewife","shout",19
"housewife","look",19
"hubcap","draw",16
"hubcap","hang",16
"hubcap","plate",16
"hubcap","breastplate",16
"hubcap","hat",16
"hubcap","shield",16
"hubcap","weapon",16
"hubcap","hold",16
"hubcap","frisbee",16
"hubcap","decorate",16
"hubcap","pull",16
"hubcap","push",16
"hubcap","throw",16
"hubcap","wear",16
"hubcap","protect",16
"hubcap","look",16
"hug","comfort",17
"hug","love",17
"hug","affection",17
"hug","soothe",17
"hug","support",17
"hug","care",17
"hug","relax",17
"hug","intimacy",17
"hug","close",17
"hug","receive",17
"hug","give",17
"hug","send",17
"hug","enjoy",17
"hug","embrace",17
"hug","cuddle",17
"hug","compassion",17
"hug","share",17
"human","friend",18
"human","partner",18
"human","interact",18
"human","talk",18
"human","hold",18
"human","create",18
"human","think",18
"human","play",18
"human","live",18
"human","learn",18
"human","reproduce",18
"human","speak",18
"human","touch",18
"human","pull",18
"human","push",18
"human","kill",18
"human","smell",18
"human","grab",18
"hurdle","jump",15
"hurdle","paint",15
"hurdle","move",15
"hurdle","carry",15
"hurdle","store",15
"hurdle","barrier",15
"hurdle","block",15
"hurdle","separate",15
"hurdle","mark",15
"hurdle","compete",15
"hurdle","sport",15
"hurdle","fun",15
"hurdle","practice",15
"hurdle","weapon",15
"hurdle","restrict",15
"husband","help",17
"husband","love",17
"husband","care",17
"husband","look",17
"husband","build",17
"husband","paint",17
"husband","drive",17
"husband","carry",17
"husband","hurt",17
"husband","give",17
"husband","share",17
"husband","take",17
"husband","talk",17
"husband","advice",17
"husband","chat",17
"husband","companion",17
"husband","buddy",17
"husk","cut",11
"husk","remove",11
"husk","discard",11
"husk","cover",11
"husk","farm",11
"husk","clean",11
"husk","eat",11
"husk","cook",11
"husk","grind",11
"husk","blow away",11
"husk","throw away",11
"husky","walk",10
"husky","look",10
"husky","feed",10
"husky","water",10
"husky","pet",10
"husky","lose",10
"husky","play",10
"husky","bathe",10
"husky","observe",10
"husky","pull",10
"hut","sleep",16
"hut","eat",16
"hut","camp",16
"hut","clean",16
"hut","shelter",16
"hut","hide",16
"hut","play",16
"hut","game",16
"hut","store",16
"hut","warm",16
"hut","develop",16
"hut","base",16
"hut","live",16
"hut","protect",16
"hut","manage",16
"hut","renovate",16
"hutch","open",22
"hutch","close",22
"hutch","build",22
"hutch","clean",22
"hutch","break",22
"hutch","paint",22
"hutch","varnish",22
"hutch","fill",22
"hutch","purchase",22
"hutch","keep",22
"hutch","kick",22
"hutch","sit",22
"hutch","cage",22
"hutch","contain",22
"hutch","store",22
"hutch","live",22
"hutch","shelter",22
"hutch","inspect",22
"hutch","buy",22
"hutch","sell",22
"hutch","pet",22
"hutch","cat bed",22
"hypnotist","listen",14
"hypnotist","draw",14
"hypnotist","ask",14
"hypnotist","hypnotize",14
"hypnotist","visit",14
"hypnotist","therapy",14
"hypnotist","entertain",14
"hypnotist","help",14
"hypnotist","remember",14
"hypnotist","open",14
"hypnotist","partner",14
"hypnotist","friend",14
"hypnotist","consult",14
"hypnotist","learn",14
"ice","slip",22
"ice","slide",22
"ice","defrost",22
"ice","create",22
"ice","chill",22
"ice","freeze",22
"ice","cool",22
"ice","dessicate",22
"ice","drink",22
"ice","shelter",22
"ice","move",22
"ice","cross",22
"ice","photograph",22
"ice","sculpt",22
"ice","water",22
"ice","break",22
"ice","melt",22
"ice","cook",22
"ice","lick",22
"ice","smash",22
"ice","skate",22
"ice","play",22
"iceboat","keep",19
"iceboat","cool",19
"iceboat","cut",19
"iceboat","sail",19
"iceboat","ride",19
"iceboat","journey",19
"iceboat","visit",19
"iceboat","disembark",19
"iceboat","maintain",19
"iceboat","paint",19
"iceboat","repair",19
"iceboat","buy",19
"iceboat","sell",19
"iceboat","hire",19
"iceboat","sink",19
"iceboat","compete",19
"iceboat","fun",19
"iceboat","row",19
"iceboat","drive",19
"icebox","cool",9
"icebox","fill",9
"icebox","store",9
"icebox","ice",9
"icebox","preserve",9
"icebox","cold",9
"icebox","carry",9
"icebox","hold",9
"icebox","thaw",9
"icepick","weapon",11
"icepick","chisel",11
"icepick","kill",11
"icepick","pick",11
"icepick","chop",11
"icepick","swing",11
"icepick","hold",11
"icepick","smash",11
"icepick","hammer",11
"icepick","break",11
"icepick","throw",11
"icing","eat",8
"icing","design",8
"icing","cover",8
"icing","spread",8
"icing","mix",8
"icing","decorate",8
"icing","draw",8
"icing","write",8
"igloo","stay",22
"igloo","warm",22
"igloo","exercise",22
"igloo","store",22
"igloo","freeze",22
"igloo","live",22
"igloo","fish",22
"igloo","make",22
"igloo","create",22
"igloo","build",22
"igloo","destroy",22
"igloo","inhabit",22
"igloo","shelter",22
"igloo","rent",22
"igloo","sell",22
"igloo","deconstruct",22
"igloo","house",22
"igloo","hide",22
"igloo","prove",22
"igloo","retreat",22
"igloo","safety",22
"igloo","dwell",22
"iguana","stroke",8
"iguana","feed",8
"iguana","clean",8
"iguana","keep",8
"iguana","admire",8
"iguana","buy",8
"iguana","pet",8
"iguana","photograph",8
"illustrator","draw",9
"illustrator","enhance",9
"illustrator","write",9
"illustrator","advertise",9
"illustrator","describe",9
"illustrator","cartoon",9
"illustrator","market",9
"illustrator","email",9
"illustrator","entertain",9
"incubator","warm",10
"incubator","grow",10
"incubator","bear",10
"incubator","store",10
"incubator","live",10
"incubator","hatch",10
"incubator","security",10
"incubator","protect",10
"incubator","break",10
"incubator","sell",10
"infant","learn",18
"infant","teach",18
"infant","nurture",18
"infant","play",18
"infant","care",18
"infant","wash",18
"infant","help",18
"infant","feed",18
"infant","diapere",18
"infant","bathe",18
"infant","support",18
"infant","cuddle",18
"infant","soothe",18
"infant","grow",18
"infant","check up",18
"infant","create",18
"infant","stimulate",18
"infant","explore",18
"ingredients","store",20
"ingredients","make",20
"ingredients","buy",20
"ingredients","measure",20
"ingredients","gather",20
"ingredients","mix",20
"ingredients","pour",20
"ingredients","stir",20
"ingredients","boil",20
"ingredients","bake",20
"ingredients","broil",20
"ingredients","combine",20
"ingredients","spread",20
"ingredients","roast",20
"ingredients","fry",20
"ingredients","cook",20
"ingredients","prepare",20
"ingredients","list",20
"ingredients","food",20
"ingredients","eat",20
"ink","drop",20
"ink","add",20
"ink","marble",20
"ink","draw",20
"ink","show",20
"ink","exhibit",20
"ink","splash",20
"ink","write",20
"ink","paint",20
"ink","color",20
"ink","print",20
"ink","deface",20
"ink","art",20
"ink","give",20
"ink","tattoo",20
"ink","sublimate",20
"ink","stamp",20
"ink","calligraphy",20
"ink","coat",20
"ink","escape",20
"insect","eat",11
"insect","kill",11
"insect","observe",11
"insect","inspect",11
"insect","brush",11
"insect","squish",11
"insect","step on",11
"insect","avoid",11
"insect","scream",11
"insect","identify",11
"insect","admire",11
"insole","fit",15
"insole","comfort",15
"insole","warm",15
"insole","stop",15
"insole","leak",15
"insole","shoe",15
"insole","support",15
"insole","replace",15
"insole","clean",15
"insole","place",15
"insole","wear",15
"insole","insert",15
"insole","slap",15
"insole","protect",15
"insole","fix",15
"inspector","keep",11
"inspector","check",11
"inspector","bribe",11
"inspector","inspect",11
"inspector","investigate",11
"inspector","find",11
"inspector","ask",11
"inspector","ticket",11
"inspector","talk",11
"inspector","look",11
"inspector","attack",11
"instructor","teach",18
"instructor","learn",18
"instructor","watch",18
"instructor","help",18
"instructor","talk",18
"instructor","show",18
"instructor","inspire",18
"instructor","safety",18
"instructor","reference",18
"instructor","referee",18
"instructor","continue",18
"instructor","educate",18
"instructor","improve",18
"instructor","work",18
"instructor","pay",18
"instructor","listen",18
"instructor","drive",18
"instructor","instruct",18
"instrument","play",10
"instrument","hold",10
"instrument","carry",10
"instrument","throw",10
"instrument","clean",10
"instrument","display",10
"instrument","tune",10
"instrument","music",10
"instrument","blow",10
"instrument","buy",10
"insulin","inject",6
"insulin","save",6
"insulin","help",6
"insulin","aid",6
"insulin","take",6
"insulin","regulate",6
"intercom","speak",14
"intercom","alarm",14
"intercom","communicate",14
"intercom","announce",14
"intercom","safety",14
"intercom","identify",14
"intercom","call",14
"intercom","answer",14
"intercom","privacy",14
"intercom","feel",14
"intercom","secure",14
"intercom","play",14
"intercom","talk",14
"intercom","music",14
"intern","ask",19
"intern","write",19
"intern","report",19
"intern","answer",19
"intern","comment",19
"intern","work",19
"intern","improve",19
"intern","lighten",19
"intern","teach",19
"intern","fill in",19
"intern","witness",19
"intern","spy",19
"intern","date",19
"intern","give",19
"intern","fill",19
"intern","friend",19
"intern","belitle",19
"intern","feel",19
"intern","look",19
"interviewer","speak",16
"interviewer","listen",16
"interviewer","ask",16
"interviewer","question",16
"interviewer","learn",16
"interviewer","find",16
"interviewer","job",16
"interviewer","assess",16
"interviewer","respond",16
"interviewer","contact",16
"interviewer","insight",16
"interviewer","give",16
"interviewer","interview",16
"interviewer","meet",16
"interviewer","answer",16
"interviewer","greet",16
"inventor","invent",4
"inventor","create",4
"inventor","make",4
"inventor","experiment",4
"investigator","investigate",15
"investigator","snoop",15
"investigator","study",15
"investigator","examine",15
"investigator","discover",15
"investigator","work",15
"investigator","map",15
"investigator","find",15
"investigator","explore",15
"investigator","decipher",15
